0.0 -1.0 -1.0 0.07957747154594766 -0.07957747154594766 0.0
0.0 -1.0 -0.9591836734693877 0.07950842384829393 -0.08289176103332772 0.0
0.0 -1.0 -0.9183673469387755 0.0792897988065136 -0.08633778092264814 0.0
0.0 -1.0 -0.8775510204081632 0.07890340355167613 -0.0899131807914449 0.0
0.0 -1.0 -0.8367346938775511 0.078329809081729 -0.09361367426840782 0.0
0.0 -1.0 -0.7959183673469388 0.07754846921178275 -0.09743269208659885 0.0
0.0 -1.0 -0.7551020408163265 0.07653790764604941 -0.10136101282855194 0.0
0.0 -1.0 -0.7142857142857143 0.07527598659751807 -0.1053863812365253 0.0
0.0 -1.0 -0.6734693877551021 0.07374027019472629 -0.1094931284709572 0.0
0.0 -1.0 -0.6326530612244898 0.07190849451415497 -0.11366181390947075 0.0
0.0 -1.0 -0.5918367346938775 0.06975915303318424 -0.11786891374572508 0.0
0.0 -1.0 -0.5510204081632654 0.06727220118548803 -0.1220865873366264 0.0
0.0 -1.0 -0.5102040816326531 0.06442987616905876 -0.12628255729135518 0.0
0.0 -1.0 -0.4693877551020409 0.06121761804251402 -0.1304201427862255 0.0
0.0 -1.0 -0.4285714285714286 0.05762506560223798 -0.13445848640522193 0.0
0.0 -1.0 -0.3877551020408164 0.053647086176160236 -0.13835301171746583 0.0
0.0 -1.0 -0.34693877551020413 0.049284783492769074 -0.1420561406556285 0.0
0.0 -1.0 -0.30612244897959184 0.04454641400325326 -0.14551828574396064 0.0
0.0 -1.0 -0.26530612244897966 0.0394481318091585 -0.14868911220375122 0.0
0.0 -1.0 -0.22448979591836737 0.03401447832138447 -0.15151903979525808 0.0
0.0 -1.0 -0.1836734693877552 0.02827853743091292 -0.15396092601274805 0.0
0.0 -1.0 -0.1428571428571429 0.02228169203286535 -0.1559718442300574 0.0
0.0 -1.0 -0.10204081632653073 0.016072943552149378 -0.15751484681106373 0.0
0.0 -1.0 -0.061224489795918435 0.009707791134650888 -0.15856058853263102 0.0
0.0 -1.0 -0.020408163265306145 0.003246707831599867 -0.1590886837483933 0.0
0.0 -1.0 0.020408163265306145 -0.003246707831599867 -0.1590886837483933 0.0
0.0 -1.0 0.06122448979591821 -0.009707791134650855 -0.15856058853263102 0.0
0.0 -1.0 0.1020408163265305 -0.01607294355214935 -0.15751484681106379 0.0
0.0 -1.0 0.1428571428571428 -0.022281692032865334 -0.1559718442300574 0.0
0.0 -1.0 0.18367346938775508 -0.028278537430912902 -0.15396092601274805 0.0
0.0 -1.0 0.22448979591836715 -0.034014478321384434 -0.15151903979525808 0.0
0.0 -1.0 0.26530612244897944 -0.03944813180915847 -0.14868911220375122 0.0
0.0 -1.0 0.30612244897959173 -0.04454641400325326 -0.1455182857439607 0.0
0.0 -1.0 0.346938775510204 -0.04928478349276905 -0.1420561406556285 0.0
0.0 -1.0 0.3877551020408163 -0.05364708617616023 -0.13835301171746583 0.0
0.0 -1.0 0.4285714285714284 -0.05762506560223794 -0.13445848640522193 0.0
0.0 -1.0 0.46938775510204067 -0.06121761804251399 -0.1304201427862255 0.0
0.0 -1.0 0.510204081632653 -0.06442987616905875 -0.12628255729135518 0.0
0.0 -1.0 0.5510204081632653 -0.067272201185488 -0.1220865873366264 0.0
0.0 -1.0 0.5918367346938773 -0.0697591530331842 -0.11786891374572508 0.0
0.0 -1.0 0.6326530612244896 -0.07190849451415497 -0.11366181390947079 0.0
0.0 -1.0 0.6734693877551019 -0.0737402701947263 -0.10949312847095724 0.0
0.0 -1.0 0.7142857142857142 -0.07527598659751807 -0.1053863812365253 0.0
0.0 -1.0 0.7551020408163265 -0.07653790764604941 -0.10136101282855194 0.0
0.0 -1.0 0.7959183673469385 -0.07754846921178277 -0.0974326920865989 0.0
0.0 -1.0 0.8367346938775508 -0.07832980908172901 -0.09361367426840786 0.0
0.0 -1.0 0.8775510204081631 -0.07890340355167613 -0.0899131807914449 0.0
0.0 -1.0 0.9183673469387754 -0.07928979880651361 -0.08633778092264817 0.0
0.0 -1.0 0.9591836734693877 -0.07950842384829393 -0.08289176103332772 0.0
0.0 -1.0 1.0 -0.07957747154594766 -0.07957747154594766 0.0
0.0 -0.9591836734693877 -1.0 0.08289176103332772 -0.07950842384829393 0.0
0.0 -0.9591836734693877 -0.9591836734693877 0.08296374693088163 -0.08296374693088163 0.0
0.0 -0.9591836734693877 -0.9183673469387755 0.08288536833198613 -0.0865691624800744 0.0
0.0 -0.9591836734693877 -0.8775510204081632 0.08263663506521032 -0.0903237639084857 0.0
0.0 -0.9591836734693877 -0.8367346938775511 0.08219595904154697 -0.09422463597445628 0.0
0.0 -0.9591836734693877 -0.7959183673469388 0.0815402402811292 -0.09826644341571981 0.0
0.0 -0.9591836734693877 -0.7551020408163265 0.08064502845880556 -0.10244098209632056 0.0
0.0 -0.9591836734693877 -0.7142857142857143 0.07948477792737348 -0.10673670178818724 0.0
0.0 -0.9591836734693877 -0.6734693877551021 0.07803321497258786 -0.11113821526398875 0.0
0.0 -0.9591836734693877 -0.6326530612244898 0.07626383550681042 -0.11562581512322868 0.0
